,sim_name,method,expected_theta,theta_prom,error,est_theta_list,room.t60,mic_array.d,mic_array.position,source.position
0,"sim_T0.20s_d0.1_s[7.0,9.0,1.0]_m[4.0,0.0,1.0]",Classic,72.719,74.8,0.00013,"[[ 0.   77.62 73.39 73.39]
 [  nan  0.   77.62 73.39]
 [  nan   nan  0.   73.39]
 [  nan   nan   nan  0.  ]]",0.2,0.1,"[4, 0, 1]","[7, 9, 1]"
1,"sim_T0.20s_d0.1_s[7.0,9.0,1.0]_m[4.0,0.0,1.0]",ROTH,72.719,74.562,0.0001,"[[ 0.   77.62 73.39 71.96]
 [  nan  0.   77.62 73.39]
 [  nan   nan  0.   73.39]
 [  nan   nan   nan  0.  ]]",0.2,0.1,"[4, 0, 1]","[7, 9, 1]"
2,"sim_T0.20s_d0.1_s[7.0,9.0,1.0]_m[4.0,0.0,1.0]",PHAT,72.719,74.562,0.0001,"[[ 0.   77.62 73.39 71.96]
 [  nan  0.   77.62 73.39]
 [  nan   nan  0.   73.39]
 [  nan   nan   nan  0.  ]]",0.2,0.1,"[4, 0, 1]","[7, 9, 1]"
3,"sim_T0.20s_d0.1_s[7.0,9.0,1.0]_m[4.0,0.0,1.0]",SCOT,72.719,74.562,0.0001,"[[ 0.   77.62 73.39 71.96]
 [  nan  0.   77.62 73.39]
 [  nan   nan  0.   73.39]
 [  nan   nan   nan  0.  ]]",0.2,0.1,"[4, 0, 1]","[7, 9, 1]"
4,"sim_T0.20s_d0.1_s[7.0,9.0,1.0]_m[4.0,0.0,1.0]",ECKART,72.719,78.188,0.00092,"[[ 0.   81.78 77.62 74.81]
 [  nan  0.   81.78 75.52]
 [  nan   nan  0.   77.62]
 [  nan   nan   nan  0.  ]]",0.2,0.1,"[4, 0, 1]","[7, 9, 1]"
5,"sim_T0.20s_d0.1_s[7.0,9.0,1.0]_m[4.0,0.0,1.0]",HT,72.719,74.8,0.00013,"[[ 0.   77.62 73.39 73.39]
 [  nan  0.   77.62 73.39]
 [  nan   nan  0.   73.39]
 [  nan   nan   nan  0.  ]]",0.2,0.1,"[4, 0, 1]","[7, 9, 1]"
6,"sim_T0.20s_d0.1_s[7.0,9.0,1.0]_m[4.0,3.0,1.0]",Classic,64.983,67.84,0.00025,"[[ 0.   69.07 66.86 66.11]
 [  nan  0.   69.07 66.86]
 [  nan   nan  0.   69.07]
 [  nan   nan   nan  0.  ]]",0.2,0.1,"[4, 3, 1]","[7, 9, 1]"
7,"sim_T0.20s_d0.1_s[7.0,9.0,1.0]_m[4.0,3.0,1.0]",ROTH,64.983,66.097,4e-05,"[[ 0.   69.07 64.61 64.61]
 [  nan  0.   69.07 64.61]
 [  nan   nan  0.   64.61]
 [  nan   nan   nan  0.  ]]",0.2,0.1,"[4, 3, 1]","[7, 9, 1]"
8,"sim_T0.20s_d0.1_s[7.0,9.0,1.0]_m[4.0,3.0,1.0]",PHAT,64.983,66.097,4e-05,"[[ 0.   69.07 64.61 64.61]
 [  nan  0.   69.07 64.61]
 [  nan   nan  0.   64.61]
 [  nan   nan   nan  0.  ]]",0.2,0.1,"[4, 3, 1]","[7, 9, 1]"
9,"sim_T0.20s_d0.1_s[7.0,9.0,1.0]_m[4.0,3.0,1.0]",SCOT,64.983,66.097,4e-05,"[[ 0.   69.07 64.61 64.61]
 [  nan  0.   69.07 64.61]
 [  nan   nan  0.   64.61]
 [  nan   nan   nan  0.  ]]",0.2,0.1,"[4, 3, 1]","[7, 9, 1]"
10,"sim_T0.20s_d0.1_s[7.0,9.0,1.0]_m[4.0,3.0,1.0]",ECKART,64.983,75.86,0.00365,"[[ 0.   77.62 75.52 73.39]
 [  nan  0.   77.62 73.39]
 [  nan   nan  0.   77.62]
 [  nan   nan   nan  0.  ]]",0.2,0.1,"[4, 3, 1]","[7, 9, 1]"
11,"sim_T0.20s_d0.1_s[7.0,9.0,1.0]_m[4.0,3.0,1.0]",HT,64.983,66.84,0.00011,"[[ 0.   69.07 64.61 64.61]
 [  nan  0.   69.07 64.61]
 [  nan   nan  0.   69.07]
 [  nan   nan   nan  0.  ]]",0.2,0.1,"[4, 3, 1]","[7, 9, 1]"
12,"sim_T0.20s_d0.1_s[7.0,9.0,1.0]_m[10.0,8.0,1.0]",Classic,162.64600000000002,168.342,0.001,"[[  0.   158.27 164.73 162.32]
 [   nan   0.   180.   164.73]
 [   nan    nan   0.   180.  ]
 [   nan    nan    nan   0.  ]]",0.2,0.1,"[10, 8, 1]","[7, 9, 1]"
13,"sim_T0.20s_d0.1_s[7.0,9.0,1.0]_m[10.0,8.0,1.0]",ROTH,162.64600000000002,172.84,0.00321,"[[  0.   180.   164.73 167.58]
 [   nan   0.   180.   164.73]
 [   nan    nan   0.   180.  ]
 [   nan    nan    nan   0.  ]]",0.2,0.1,"[10, 8, 1]","[7, 9, 1]"
14,"sim_T0.20s_d0.1_s[7.0,9.0,1.0]_m[10.0,8.0,1.0]",PHAT,162.64600000000002,171.963,0.00268,"[[  0.   180.   164.73 162.32]
 [   nan   0.   180.   164.73]
 [   nan    nan   0.   180.  ]
 [   nan    nan    nan   0.  ]]",0.2,0.1,"[10, 8, 1]","[7, 9, 1]"
15,"sim_T0.20s_d0.1_s[7.0,9.0,1.0]_m[10.0,8.0,1.0]",SCOT,162.64600000000002,171.963,0.00268,"[[  0.   180.   164.73 162.32]
 [   nan   0.   180.   164.73]
 [   nan    nan   0.   180.  ]
 [   nan    nan    nan   0.  ]]",0.2,0.1,"[10, 8, 1]","[7, 9, 1]"
16,"sim_T0.20s_d0.1_s[7.0,9.0,1.0]_m[10.0,8.0,1.0]",ECKART,162.64600000000002,132.793,0.02751,"[[  0.   115.39 124.87 141.82]
 [   nan   0.   130.03 149.04]
 [   nan    nan   0.   135.61]
 [   nan    nan    nan   0.  ]]",0.2,0.1,"[10, 8, 1]","[7, 9, 1]"
17,"sim_T0.20s_d0.1_s[7.0,9.0,1.0]_m[10.0,8.0,1.0]",HT,162.64600000000002,172.84,0.00321,"[[  0.   180.   164.73 167.58]
 [   nan   0.   180.   164.73]
 [   nan    nan   0.   180.  ]
 [   nan    nan    nan   0.  ]]",0.2,0.1,"[10, 8, 1]","[7, 9, 1]"
18,"sim_T0.20s_d0.1_s[7.0,9.0,1.0]_m[8.0,9.0,1.0]",Classic,180.0,180.0,0.0,"[[  0. 180. 180. 180.]
 [ nan   0. 180. 180.]
 [ nan  nan   0. 180.]
 [ nan  nan  nan   0.]]",0.2,0.1,"[8, 9, 1]","[7, 9, 1]"
19,"sim_T0.20s_d0.1_s[7.0,9.0,1.0]_m[8.0,9.0,1.0]",ROTH,180.0,180.0,0.0,"[[  0. 180. 180. 180.]
 [ nan   0. 180. 180.]
 [ nan  nan   0. 180.]
 [ nan  nan  nan   0.]]",0.2,0.1,"[8, 9, 1]","[7, 9, 1]"
20,"sim_T0.20s_d0.1_s[7.0,9.0,1.0]_m[8.0,9.0,1.0]",PHAT,180.0,180.0,0.0,"[[  0. 180. 180. 180.]
 [ nan   0. 180. 180.]
 [ nan  nan   0. 180.]
 [ nan  nan  nan   0.]]",0.2,0.1,"[8, 9, 1]","[7, 9, 1]"
21,"sim_T0.20s_d0.1_s[7.0,9.0,1.0]_m[8.0,9.0,1.0]",SCOT,180.0,180.0,0.0,"[[  0. 180. 180. 180.]
 [ nan   0. 180. 180.]
 [ nan  nan   0. 180.]
 [ nan  nan  nan   0.]]",0.2,0.1,"[8, 9, 1]","[7, 9, 1]"
22,"sim_T0.20s_d0.1_s[7.0,9.0,1.0]_m[8.0,9.0,1.0]",ECKART,180.0,156.867,0.01652,"[[  0.   158.27 153.28 154.84]
 [   nan   0.   158.27 158.27]
 [   nan    nan   0.   158.27]
 [   nan    nan    nan   0.  ]]",0.2,0.1,"[8, 9, 1]","[7, 9, 1]"
23,"sim_T0.20s_d0.1_s[7.0,9.0,1.0]_m[8.0,9.0,1.0]",HT,180.0,180.0,0.0,"[[  0. 180. 180. 180.]
 [ nan   0. 180. 180.]
 [ nan  nan   0. 180.]
 [ nan  nan  nan   0.]]",0.2,0.1,"[8, 9, 1]","[7, 9, 1]"
24,"sim_T0.20s_d0.1_s[7.0,9.0,1.0]_m[5.0,10.0,1.0]",Classic,29.055,32.907,0.00046,"[[ 0.   38.18 30.96 28.2 ]
 [  nan  0.   38.18 30.96]
 [  nan   nan  0.   30.96]
 [  nan   nan   nan  0.  ]]",0.2,0.1,"[5, 10, 1]","[7, 9, 1]"
25,"sim_T0.20s_d0.1_s[7.0,9.0,1.0]_m[5.0,10.0,1.0]",ROTH,29.055,30.5,6e-05,"[[ 0.   30.96 30.96 28.2 ]
 [  nan  0.   30.96 30.96]
 [  nan   nan  0.   30.96]
 [  nan   nan   nan  0.  ]]",0.2,0.1,"[5, 10, 1]","[7, 9, 1]"
26,"sim_T0.20s_d0.1_s[7.0,9.0,1.0]_m[5.0,10.0,1.0]",PHAT,29.055,30.5,6e-05,"[[ 0.   30.96 30.96 28.2 ]
 [  nan  0.   30.96 30.96]
 [  nan   nan  0.   30.96]
 [  nan   nan   nan  0.  ]]",0.2,0.1,"[5, 10, 1]","[7, 9, 1]"
27,"sim_T0.20s_d0.1_s[7.0,9.0,1.0]_m[5.0,10.0,1.0]",SCOT,29.055,30.5,6e-05,"[[ 0.   30.96 30.96 28.2 ]
 [  nan  0.   30.96 30.96]
 [  nan   nan  0.   30.96]
 [  nan   nan   nan  0.  ]]",0.2,0.1,"[5, 10, 1]","[7, 9, 1]"
28,"sim_T0.20s_d0.1_s[7.0,9.0,1.0]_m[5.0,10.0,1.0]",ECKART,29.055,41.818,0.00503,"[[ 0.   44.39 41.38 38.18]
 [  nan  0.   44.39 38.18]
 [  nan   nan  0.   44.39]
 [  nan   nan   nan  0.  ]]",0.2,0.1,"[5, 10, 1]","[7, 9, 1]"
29,"sim_T0.20s_d0.1_s[7.0,9.0,1.0]_m[5.0,10.0,1.0]",HT,29.055,30.5,6e-05,"[[ 0.   30.96 30.96 28.2 ]
 [  nan  0.   30.96 30.96]
 [  nan   nan  0.   30.96]
 [  nan   nan   nan  0.  ]]",0.2,0.1,"[5, 10, 1]","[7, 9, 1]"
30,"sim_T0.20s_d0.1_s[7.0,9.0,1.0]_m[6.0,9.0,1.0]",Classic,0.0,18.025,0.01003,"[[ 0.   21.73 15.27 12.42]
 [  nan  0.   21.73 15.27]
 [  nan   nan  0.   21.73]
 [  nan   nan   nan  0.  ]]",0.2,0.1,"[6, 9, 1]","[7, 9, 1]"
31,"sim_T0.20s_d0.1_s[7.0,9.0,1.0]_m[6.0,9.0,1.0]",ROTH,0.0,18.025,0.01003,"[[ 0.   21.73 15.27 12.42]
 [  nan  0.   21.73 15.27]
 [  nan   nan  0.   21.73]
 [  nan   nan   nan  0.  ]]",0.2,0.1,"[6, 9, 1]","[7, 9, 1]"
32,"sim_T0.20s_d0.1_s[7.0,9.0,1.0]_m[6.0,9.0,1.0]",PHAT,0.0,18.025,0.01003,"[[ 0.   21.73 15.27 12.42]
 [  nan  0.   21.73 15.27]
 [  nan   nan  0.   21.73]
 [  nan   nan   nan  0.  ]]",0.2,0.1,"[6, 9, 1]","[7, 9, 1]"
33,"sim_T0.20s_d0.1_s[7.0,9.0,1.0]_m[6.0,9.0,1.0]",SCOT,0.0,18.025,0.01003,"[[ 0.   21.73 15.27 12.42]
 [  nan  0.   21.73 15.27]
 [  nan   nan  0.   21.73]
 [  nan   nan   nan  0.  ]]",0.2,0.1,"[6, 9, 1]","[7, 9, 1]"
34,"sim_T0.20s_d0.1_s[7.0,9.0,1.0]_m[6.0,9.0,1.0]",ECKART,0.0,35.83,0.03962,"[[ 0.   38.18 34.74 30.96]
 [  nan  0.   38.18 34.74]
 [  nan   nan  0.   38.18]
 [  nan   nan   nan  0.  ]]",0.2,0.1,"[6, 9, 1]","[7, 9, 1]"
35,"sim_T0.20s_d0.1_s[7.0,9.0,1.0]_m[6.0,9.0,1.0]",HT,0.0,18.025,0.01003,"[[ 0.   21.73 15.27 12.42]
 [  nan  0.   21.73 15.27]
 [  nan   nan  0.   21.73]
 [  nan   nan   nan  0.  ]]",0.2,0.1,"[6, 9, 1]","[7, 9, 1]"
36,"sim_T0.20s_d0.1_s[7.0,9.0,1.0]_m[4.0,1.0,1.0]",Classic,70.71,74.095,0.00035,"[[ 0.   77.62 73.39 73.39]
 [  nan  0.   73.39 73.39]
 [  nan   nan  0.   73.39]
 [  nan   nan   nan  0.  ]]",0.2,0.1,"[4, 1, 1]","[7, 9, 1]"
37,"sim_T0.20s_d0.1_s[7.0,9.0,1.0]_m[4.0,1.0,1.0]",ROTH,70.71,75.51,0.00071,"[[ 0.   77.62 75.52 73.39]
 [  nan  0.   77.62 75.52]
 [  nan   nan  0.   73.39]
 [  nan   nan   nan  0.  ]]",0.2,0.1,"[4, 1, 1]","[7, 9, 1]"
38,"sim_T0.20s_d0.1_s[7.0,9.0,1.0]_m[4.0,1.0,1.0]",PHAT,70.71,75.51,0.00071,"[[ 0.   77.62 75.52 73.39]
 [  nan  0.   77.62 75.52]
 [  nan   nan  0.   73.39]
 [  nan   nan   nan  0.  ]]",0.2,0.1,"[4, 1, 1]","[7, 9, 1]"
39,"sim_T0.20s_d0.1_s[7.0,9.0,1.0]_m[4.0,1.0,1.0]",SCOT,70.71,75.51,0.00071,"[[ 0.   77.62 75.52 73.39]
 [  nan  0.   77.62 75.52]
 [  nan   nan  0.   73.39]
 [  nan   nan   nan  0.  ]]",0.2,0.1,"[4, 1, 1]","[7, 9, 1]"
40,"sim_T0.20s_d0.1_s[7.0,9.0,1.0]_m[4.0,1.0,1.0]",ECKART,70.71,75.86,0.00082,"[[ 0.   77.62 75.52 73.39]
 [  nan  0.   77.62 73.39]
 [  nan   nan  0.   77.62]
 [  nan   nan   nan  0.  ]]",0.2,0.1,"[4, 1, 1]","[7, 9, 1]"
41,"sim_T0.20s_d0.1_s[7.0,9.0,1.0]_m[4.0,1.0,1.0]",HT,70.71,74.8,0.00052,"[[ 0.   77.62 73.39 73.39]
 [  nan  0.   77.62 73.39]
 [  nan   nan  0.   73.39]
 [  nan   nan   nan  0.  ]]",0.2,0.1,"[4, 1, 1]","[7, 9, 1]"
42,"sim_T0.20s_d0.1_s[7.0,9.0,1.0]_m[6.0,7.0,1.0]",Classic,68.199,64.462,0.00043,"[[ 0.   69.07 64.61 61.55]
 [  nan  0.   64.61 62.32]
 [  nan   nan  0.   64.61]
 [  nan   nan   nan  0.  ]]",0.2,0.1,"[6, 7, 1]","[7, 9, 1]"
43,"sim_T0.20s_d0.1_s[7.0,9.0,1.0]_m[6.0,7.0,1.0]",ROTH,68.199,64.462,0.00043,"[[ 0.   69.07 64.61 61.55]
 [  nan  0.   64.61 62.32]
 [  nan   nan  0.   64.61]
 [  nan   nan   nan  0.  ]]",0.2,0.1,"[6, 7, 1]","[7, 9, 1]"
44,"sim_T0.20s_d0.1_s[7.0,9.0,1.0]_m[6.0,7.0,1.0]",PHAT,68.199,64.462,0.00043,"[[ 0.   69.07 64.61 61.55]
 [  nan  0.   64.61 62.32]
 [  nan   nan  0.   64.61]
 [  nan   nan   nan  0.  ]]",0.2,0.1,"[6, 7, 1]","[7, 9, 1]"
45,"sim_T0.20s_d0.1_s[7.0,9.0,1.0]_m[6.0,7.0,1.0]",SCOT,68.199,64.462,0.00043,"[[ 0.   69.07 64.61 61.55]
 [  nan  0.   64.61 62.32]
 [  nan   nan  0.   64.61]
 [  nan   nan   nan  0.  ]]",0.2,0.1,"[6, 7, 1]","[7, 9, 1]"
46,"sim_T0.20s_d0.1_s[7.0,9.0,1.0]_m[6.0,7.0,1.0]",ECKART,68.199,67.465,2e-05,"[[ 0.   69.07 66.86 66.11]
 [  nan  0.   69.07 64.61]
 [  nan   nan  0.   69.07]
 [  nan   nan   nan  0.  ]]",0.2,0.1,"[6, 7, 1]","[7, 9, 1]"
47,"sim_T0.20s_d0.1_s[7.0,9.0,1.0]_m[6.0,7.0,1.0]",HT,68.199,64.462,0.00043,"[[ 0.   69.07 64.61 61.55]
 [  nan  0.   64.61 62.32]
 [  nan   nan  0.   64.61]
 [  nan   nan   nan  0.  ]]",0.2,0.1,"[6, 7, 1]","[7, 9, 1]"
48,"sim_T0.20s_d0.1_s[7.0,9.0,1.0]_m[4.0,7.0,1.0]",Classic,35.538,40.908,0.00089,"[[ 0.   44.39 38.18 35.92]
 [  nan  0.   44.39 38.18]
 [  nan   nan  0.   44.39]
 [  nan   nan   nan  0.  ]]",0.2,0.1,"[4, 7, 1]","[7, 9, 1]"
49,"sim_T0.20s_d0.1_s[7.0,9.0,1.0]_m[4.0,7.0,1.0]",ROTH,35.538,37.23,9e-05,"[[ 0.   38.18 38.18 35.92]
 [  nan  0.   38.18 34.74]
 [  nan   nan  0.   38.18]
 [  nan   nan   nan  0.  ]]",0.2,0.1,"[4, 7, 1]","[7, 9, 1]"
50,"sim_T0.20s_d0.1_s[7.0,9.0,1.0]_m[4.0,7.0,1.0]",PHAT,35.538,37.23,9e-05,"[[ 0.   38.18 38.18 35.92]
 [  nan  0.   38.18 34.74]
 [  nan   nan  0.   38.18]
 [  nan   nan   nan  0.  ]]",0.2,0.1,"[4, 7, 1]","[7, 9, 1]"
51,"sim_T0.20s_d0.1_s[7.0,9.0,1.0]_m[4.0,7.0,1.0]",SCOT,35.538,37.23,9e-05,"[[ 0.   38.18 38.18 35.92]
 [  nan  0.   38.18 34.74]
 [  nan   nan  0.   38.18]
 [  nan   nan   nan  0.  ]]",0.2,0.1,"[4, 7, 1]","[7, 9, 1]"
52,"sim_T0.20s_d0.1_s[7.0,9.0,1.0]_m[4.0,7.0,1.0]",ECKART,35.538,50.22,0.00665,"[[ 0.   49.97 49.97 46.31]
 [  nan  0.   55.13 49.97]
 [  nan   nan  0.   49.97]
 [  nan   nan   nan  0.  ]]",0.2,0.1,"[4, 7, 1]","[7, 9, 1]"
53,"sim_T0.20s_d0.1_s[7.0,9.0,1.0]_m[4.0,7.0,1.0]",HT,35.538,37.23,9e-05,"[[ 0.   38.18 38.18 35.92]
 [  nan  0.   38.18 34.74]
 [  nan   nan  0.   38.18]
 [  nan   nan   nan  0.  ]]",0.2,0.1,"[4, 7, 1]","[7, 9, 1]"
54,"sim_T0.20s_d0.1_s[7.0,9.0,1.0]_m[9.0,1.0,1.0]",Classic,105.376,104.845,1e-05,"[[  0.   106.61 104.48 102.38]
 [   nan   0.   106.61 102.38]
 [   nan    nan   0.   106.61]
 [   nan    nan    nan   0.  ]]",0.2,0.1,"[9, 1, 1]","[7, 9, 1]"
55,"sim_T0.20s_d0.1_s[7.0,9.0,1.0]_m[9.0,1.0,1.0]",ROTH,105.376,104.263,4e-05,"[[  0.   106.61 102.38 100.99]
 [   nan   0.   106.61 102.38]
 [   nan    nan   0.   106.61]
 [   nan    nan    nan   0.  ]]",0.2,0.1,"[9, 1, 1]","[7, 9, 1]"
56,"sim_T0.20s_d0.1_s[7.0,9.0,1.0]_m[9.0,1.0,1.0]",PHAT,105.376,104.263,4e-05,"[[  0.   106.61 102.38 100.99]
 [   nan   0.   106.61 102.38]
 [   nan    nan   0.   106.61]
 [   nan    nan    nan   0.  ]]",0.2,0.1,"[9, 1, 1]","[7, 9, 1]"
57,"sim_T0.20s_d0.1_s[7.0,9.0,1.0]_m[9.0,1.0,1.0]",SCOT,105.376,104.263,4e-05,"[[  0.   106.61 102.38 100.99]
 [   nan   0.   106.61 102.38]
 [   nan    nan   0.   106.61]
 [   nan    nan    nan   0.  ]]",0.2,0.1,"[9, 1, 1]","[7, 9, 1]"
58,"sim_T0.20s_d0.1_s[7.0,9.0,1.0]_m[9.0,1.0,1.0]",ECKART,105.376,102.505,0.00025,"[[  0.   106.61 102.38 100.99]
 [   nan   0.   102.38 100.29]
 [   nan    nan   0.   102.38]
 [   nan    nan    nan   0.  ]]",0.2,0.1,"[9, 1, 1]","[7, 9, 1]"
59,"sim_T0.20s_d0.1_s[7.0,9.0,1.0]_m[9.0,1.0,1.0]",HT,105.376,104.845,1e-05,"[[  0.   106.61 104.48 102.38]
 [   nan   0.   106.61 102.38]
 [   nan    nan   0.   106.61]
 [   nan    nan    nan   0.  ]]",0.2,0.1,"[9, 1, 1]","[7, 9, 1]"
60,"sim_T0.20s_d0.1_s[4.0,7.0,1.0]_m[4.0,0.0,1.0]",Classic,88.363,92.392,0.0005,"[[ 0.   94.1  92.05 90.  ]
 [  nan  0.   94.1  90.  ]
 [  nan   nan  0.   94.1 ]
 [  nan   nan   nan  0.  ]]",0.2,0.1,"[4, 0, 1]","[4, 7, 1]"
61,"sim_T0.20s_d0.1_s[4.0,7.0,1.0]_m[4.0,0.0,1.0]",ROTH,88.363,92.392,0.0005,"[[ 0.   94.1  92.05 90.  ]
 [  nan  0.   94.1  90.  ]
 [  nan   nan  0.   94.1 ]
 [  nan   nan   nan  0.  ]]",0.2,0.1,"[4, 0, 1]","[4, 7, 1]"
62,"sim_T0.20s_d0.1_s[4.0,7.0,1.0]_m[4.0,0.0,1.0]",PHAT,88.363,92.392,0.0005,"[[ 0.   94.1  92.05 90.  ]
 [  nan  0.   94.1  90.  ]
 [  nan   nan  0.   94.1 ]
 [  nan   nan   nan  0.  ]]",0.2,0.1,"[4, 0, 1]","[4, 7, 1]"
63,"sim_T0.20s_d0.1_s[4.0,7.0,1.0]_m[4.0,0.0,1.0]",SCOT,88.363,92.392,0.0005,"[[ 0.   94.1  92.05 90.  ]
 [  nan  0.   94.1  90.  ]
 [  nan   nan  0.   94.1 ]
 [  nan   nan   nan  0.  ]]",0.2,0.1,"[4, 0, 1]","[4, 7, 1]"
64,"sim_T0.20s_d0.1_s[4.0,7.0,1.0]_m[4.0,0.0,1.0]",ECKART,88.363,92.96,0.00065,"[[ 0.   94.1  92.05 91.36]
 [  nan  0.   94.1  92.05]
 [  nan   nan  0.   94.1 ]
 [  nan   nan   nan  0.  ]]",0.2,0.1,"[4, 0, 1]","[4, 7, 1]"
65,"sim_T0.20s_d0.1_s[4.0,7.0,1.0]_m[4.0,0.0,1.0]",HT,88.363,92.392,0.0005,"[[ 0.   94.1  92.05 90.  ]
 [  nan  0.   94.1  90.  ]
 [  nan   nan  0.   94.1 ]
 [  nan   nan   nan  0.  ]]",0.2,0.1,"[4, 0, 1]","[4, 7, 1]"
66,"sim_T0.20s_d0.1_s[4.0,7.0,1.0]_m[4.0,3.0,1.0]",Classic,87.138,91.367,0.00055,"[[ 0.  94.1 90.  90. ]
 [ nan  0.  94.1 90. ]
 [ nan  nan  0.  90. ]
 [ nan  nan  nan  0. ]]",0.2,0.1,"[4, 3, 1]","[4, 7, 1]"
67,"sim_T0.20s_d0.1_s[4.0,7.0,1.0]_m[4.0,3.0,1.0]",ROTH,87.138,91.367,0.00055,"[[ 0.  94.1 90.  90. ]
 [ nan  0.  94.1 90. ]
 [ nan  nan  0.  90. ]
 [ nan  nan  nan  0. ]]",0.2,0.1,"[4, 3, 1]","[4, 7, 1]"
68,"sim_T0.20s_d0.1_s[4.0,7.0,1.0]_m[4.0,3.0,1.0]",PHAT,87.138,91.367,0.00055,"[[ 0.  94.1 90.  90. ]
 [ nan  0.  94.1 90. ]
 [ nan  nan  0.  90. ]
 [ nan  nan  nan  0. ]]",0.2,0.1,"[4, 3, 1]","[4, 7, 1]"
69,"sim_T0.20s_d0.1_s[4.0,7.0,1.0]_m[4.0,3.0,1.0]",SCOT,87.138,91.367,0.00055,"[[ 0.  94.1 90.  90. ]
 [ nan  0.  94.1 90. ]
 [ nan  nan  0.  90. ]
 [ nan  nan  nan  0. ]]",0.2,0.1,"[4, 3, 1]","[4, 7, 1]"
70,"sim_T0.20s_d0.1_s[4.0,7.0,1.0]_m[4.0,3.0,1.0]",ECKART,87.138,90.457,0.00034,"[[ 0.   94.1  90.   88.64]
 [  nan  0.   90.   90.  ]
 [  nan   nan  0.   90.  ]
 [  nan   nan   nan  0.  ]]",0.2,0.1,"[4, 3, 1]","[4, 7, 1]"
71,"sim_T0.20s_d0.1_s[4.0,7.0,1.0]_m[4.0,3.0,1.0]",HT,87.138,91.367,0.00055,"[[ 0.  94.1 90.  90. ]
 [ nan  0.  94.1 90. ]
 [ nan  nan  0.  90. ]
 [ nan  nan  nan  0. ]]",0.2,0.1,"[4, 3, 1]","[4, 7, 1]"
72,"sim_T0.20s_d0.1_s[4.0,7.0,1.0]_m[10.0,8.0,1.0]",Classic,170.838,175.385,0.00064,"[[  0.   180.   164.73 167.58]
 [   nan   0.   180.   180.  ]
 [   nan    nan   0.   180.  ]
 [   nan    nan    nan   0.  ]]",0.2,0.1,"[10, 8, 1]","[4, 7, 1]"
73,"sim_T0.20s_d0.1_s[4.0,7.0,1.0]_m[10.0,8.0,1.0]",ROTH,170.838,180.0,0.00259,"[[  0. 180. 180. 180.]
 [ nan   0. 180. 180.]
 [ nan  nan   0. 180.]
 [ nan  nan  nan   0.]]",0.2,0.1,"[10, 8, 1]","[4, 7, 1]"
74,"sim_T0.20s_d0.1_s[4.0,7.0,1.0]_m[10.0,8.0,1.0]",PHAT,170.838,180.0,0.00259,"[[  0. 180. 180. 180.]
 [ nan   0. 180. 180.]
 [ nan  nan   0. 180.]
 [ nan  nan  nan   0.]]",0.2,0.1,"[10, 8, 1]","[4, 7, 1]"
75,"sim_T0.20s_d0.1_s[4.0,7.0,1.0]_m[10.0,8.0,1.0]",SCOT,170.838,180.0,0.00259,"[[  0. 180. 180. 180.]
 [ nan   0. 180. 180.]
 [ nan  nan   0. 180.]
 [ nan  nan  nan   0.]]",0.2,0.1,"[10, 8, 1]","[4, 7, 1]"
76,"sim_T0.20s_d0.1_s[4.0,7.0,1.0]_m[10.0,8.0,1.0]",ECKART,170.838,126.165,0.06159,"[[  0.   115.39 120.01 124.87]
 [   nan   0.   124.87 130.03]
 [   nan    nan   0.   141.82]
 [   nan    nan    nan   0.  ]]",0.2,0.1,"[10, 8, 1]","[4, 7, 1]"
77,"sim_T0.20s_d0.1_s[4.0,7.0,1.0]_m[10.0,8.0,1.0]",HT,170.838,180.0,0.00259,"[[  0. 180. 180. 180.]
 [ nan   0. 180. 180.]
 [ nan  nan   0. 180.]
 [ nan  nan  nan   0.]]",0.2,0.1,"[10, 8, 1]","[4, 7, 1]"
78,"sim_T0.20s_d0.1_s[4.0,7.0,1.0]_m[8.0,9.0,1.0]",Classic,154.537,155.528,3e-05,"[[  0.   158.27 153.28 151.8 ]
 [   nan   0.   158.27 153.28]
 [   nan    nan   0.   158.27]
 [   nan    nan    nan   0.  ]]",0.2,0.1,"[8, 9, 1]","[4, 7, 1]"
79,"sim_T0.20s_d0.1_s[4.0,7.0,1.0]_m[8.0,9.0,1.0]",ROTH,154.537,157.698,0.00031,"[[  0.   158.27 158.27 154.84]
 [   nan   0.   158.27 158.27]
 [   nan    nan   0.   158.27]
 [   nan    nan    nan   0.  ]]",0.2,0.1,"[8, 9, 1]","[4, 7, 1]"
80,"sim_T0.20s_d0.1_s[4.0,7.0,1.0]_m[8.0,9.0,1.0]",PHAT,154.537,157.698,0.00031,"[[  0.   158.27 158.27 154.84]
 [   nan   0.   158.27 158.27]
 [   nan    nan   0.   158.27]
 [   nan    nan    nan   0.  ]]",0.2,0.1,"[8, 9, 1]","[4, 7, 1]"
81,"sim_T0.20s_d0.1_s[4.0,7.0,1.0]_m[8.0,9.0,1.0]",SCOT,154.537,157.698,0.00031,"[[  0.   158.27 158.27 154.84]
 [   nan   0.   158.27 158.27]
 [   nan    nan   0.   158.27]
 [   nan    nan    nan   0.  ]]",0.2,0.1,"[8, 9, 1]","[4, 7, 1]"
