,sim_name,method,expected_theta,theta_prom,error,est_theta_list,room.t60,mic_array.d,mic_array.position,source.position
0,"sim_T0.20s_d0.1_s[3.0,8.0,0.5]_m[5.0,2.0,1.0]",Classic,110.072,108.647,6e-05,"[[  0.   110.93 108.76 108.04]
 [   nan   0.   110.93 106.61]
 [   nan    nan   0.   106.61]
 [   nan    nan    nan   0.  ]]",0.2,0.1,"[5, 2, 1]","[3, 8, 0.5]"
1,"sim_T0.20s_d0.1_s[3.0,8.0,0.5]_m[5.0,2.0,1.0]",ROTH,110.072,109.725,0.0,"[[  0.   110.93 108.76 108.04]
 [   nan   0.   110.93 108.76]
 [   nan    nan   0.   110.93]
 [   nan    nan    nan   0.  ]]",0.2,0.1,"[5, 2, 1]","[3, 8, 0.5]"
2,"sim_T0.20s_d0.1_s[3.0,8.0,0.5]_m[5.0,2.0,1.0]",PHAT,110.072,109.725,0.0,"[[  0.   110.93 108.76 108.04]
 [   nan   0.   110.93 108.76]
 [   nan    nan   0.   110.93]
 [   nan    nan    nan   0.  ]]",0.2,0.1,"[5, 2, 1]","[3, 8, 0.5]"
3,"sim_T0.20s_d0.1_s[3.0,8.0,0.5]_m[5.0,2.0,1.0]",SCOT,110.072,109.725,0.0,"[[  0.   110.93 108.76 108.04]
 [   nan   0.   110.93 108.76]
 [   nan    nan   0.   110.93]
 [   nan    nan    nan   0.  ]]",0.2,0.1,"[5, 2, 1]","[3, 8, 0.5]"
4,"sim_T0.20s_d0.1_s[3.0,8.0,0.5]_m[5.0,2.0,1.0]",ECKART,110.072,108.647,6e-05,"[[  0.   110.93 108.76 108.04]
 [   nan   0.   110.93 106.61]
 [   nan    nan   0.   106.61]
 [   nan    nan    nan   0.  ]]",0.2,0.1,"[5, 2, 1]","[3, 8, 0.5]"
5,"sim_T0.20s_d0.1_s[3.0,8.0,0.5]_m[5.0,2.0,1.0]",HT,110.072,109.005,4e-05,"[[  0.   110.93 108.76 108.04]
 [   nan   0.   110.93 108.76]
 [   nan    nan   0.   106.61]
 [   nan    nan    nan   0.  ]]",0.2,0.1,"[5, 2, 1]","[3, 8, 0.5]"
6,"sim_T0.20s_d0.1_s[3.0,8.0,1.0]_m[5.0,2.0,1.0]",Classic,110.136,108.05,0.00013,"[[  0.   110.93 106.61 106.61]
 [   nan   0.   110.93 106.61]
 [   nan    nan   0.   106.61]
 [   nan    nan    nan   0.  ]]",0.2,0.1,"[5, 2, 1]","[3, 8, 1.0]"
7,"sim_T0.20s_d0.1_s[3.0,8.0,1.0]_m[5.0,2.0,1.0]",ROTH,110.136,109.725,1e-05,"[[  0.   110.93 108.76 108.04]
 [   nan   0.   110.93 108.76]
 [   nan    nan   0.   110.93]
 [   nan    nan    nan   0.  ]]",0.2,0.1,"[5, 2, 1]","[3, 8, 1.0]"
8,"sim_T0.20s_d0.1_s[3.0,8.0,1.0]_m[5.0,2.0,1.0]",PHAT,110.136,109.725,1e-05,"[[  0.   110.93 108.76 108.04]
 [   nan   0.   110.93 108.76]
 [   nan    nan   0.   110.93]
 [   nan    nan    nan   0.  ]]",0.2,0.1,"[5, 2, 1]","[3, 8, 1.0]"
9,"sim_T0.20s_d0.1_s[3.0,8.0,1.0]_m[5.0,2.0,1.0]",SCOT,110.136,109.725,1e-05,"[[  0.   110.93 108.76 108.04]
 [   nan   0.   110.93 108.76]
 [   nan    nan   0.   110.93]
 [   nan    nan    nan   0.  ]]",0.2,0.1,"[5, 2, 1]","[3, 8, 1.0]"
10,"sim_T0.20s_d0.1_s[3.0,8.0,1.0]_m[5.0,2.0,1.0]",ECKART,110.136,107.33,0.00024,"[[  0.   110.93 106.61 106.61]
 [   nan   0.   106.61 106.61]
 [   nan    nan   0.   106.61]
 [   nan    nan    nan   0.  ]]",0.2,0.1,"[5, 2, 1]","[3, 8, 1.0]"
11,"sim_T0.20s_d0.1_s[3.0,8.0,1.0]_m[5.0,2.0,1.0]",HT,110.136,109.005,4e-05,"[[  0.   110.93 108.76 108.04]
 [   nan   0.   110.93 108.76]
 [   nan    nan   0.   106.61]
 [   nan    nan    nan   0.  ]]",0.2,0.1,"[5, 2, 1]","[3, 8, 1.0]"
12,"sim_T0.20s_d0.1_s[3.0,8.0,1.5]_m[5.0,2.0,1.0]",Classic,110.072,108.647,6e-05,"[[  0.   110.93 108.76 108.04]
 [   nan   0.   110.93 106.61]
 [   nan    nan   0.   106.61]
 [   nan    nan    nan   0.  ]]",0.2,0.1,"[5, 2, 1]","[3, 8, 1.5]"
13,"sim_T0.20s_d0.1_s[3.0,8.0,1.5]_m[5.0,2.0,1.0]",ROTH,110.072,109.725,0.0,"[[  0.   110.93 108.76 108.04]
 [   nan   0.   110.93 108.76]
 [   nan    nan   0.   110.93]
 [   nan    nan    nan   0.  ]]",0.2,0.1,"[5, 2, 1]","[3, 8, 1.5]"
14,"sim_T0.20s_d0.1_s[3.0,8.0,1.5]_m[5.0,2.0,1.0]",PHAT,110.072,109.725,0.0,"[[  0.   110.93 108.76 108.04]
 [   nan   0.   110.93 108.76]
 [   nan    nan   0.   110.93]
 [   nan    nan    nan   0.  ]]",0.2,0.1,"[5, 2, 1]","[3, 8, 1.5]"
15,"sim_T0.20s_d0.1_s[3.0,8.0,1.5]_m[5.0,2.0,1.0]",SCOT,110.072,109.725,0.0,"[[  0.   110.93 108.76 108.04]
 [   nan   0.   110.93 108.76]
 [   nan    nan   0.   110.93]
 [   nan    nan    nan   0.  ]]",0.2,0.1,"[5, 2, 1]","[3, 8, 1.5]"
16,"sim_T0.20s_d0.1_s[3.0,8.0,1.5]_m[5.0,2.0,1.0]",ECKART,110.072,106.738,0.00034,"[[  0.   110.93 106.61 105.19]
 [   nan   0.   106.61 104.48]
 [   nan    nan   0.   106.61]
 [   nan    nan    nan   0.  ]]",0.2,0.1,"[5, 2, 1]","[3, 8, 1.5]"
17,"sim_T0.20s_d0.1_s[3.0,8.0,1.5]_m[5.0,2.0,1.0]",HT,110.072,109.005,4e-05,"[[  0.   110.93 108.76 108.04]
 [   nan   0.   110.93 108.76]
 [   nan    nan   0.   106.61]
 [   nan    nan    nan   0.  ]]",0.2,0.1,"[5, 2, 1]","[3, 8, 1.5]"
18,"sim_T0.20s_d0.1_s[3.0,8.0,2.0]_m[5.0,2.0,1.0]",Classic,109.884,108.408,7e-05,"[[  0.   110.93 108.76 106.61]
 [   nan   0.   110.93 106.61]
 [   nan    nan   0.   106.61]
 [   nan    nan    nan   0.  ]]",0.2,0.1,"[5, 2, 1]","[3, 8, 2.0]"
19,"sim_T0.20s_d0.1_s[3.0,8.0,2.0]_m[5.0,2.0,1.0]",ROTH,109.884,109.725,0.0,"[[  0.   110.93 108.76 108.04]
 [   nan   0.   110.93 108.76]
 [   nan    nan   0.   110.93]
 [   nan    nan    nan   0.  ]]",0.2,0.1,"[5, 2, 1]","[3, 8, 2.0]"
20,"sim_T0.20s_d0.1_s[3.0,8.0,2.0]_m[5.0,2.0,1.0]",PHAT,109.884,109.725,0.0,"[[  0.   110.93 108.76 108.04]
 [   nan   0.   110.93 108.76]
 [   nan    nan   0.   110.93]
 [   nan    nan    nan   0.  ]]",0.2,0.1,"[5, 2, 1]","[3, 8, 2.0]"
21,"sim_T0.20s_d0.1_s[3.0,8.0,2.0]_m[5.0,2.0,1.0]",SCOT,109.884,109.725,0.0,"[[  0.   110.93 108.76 108.04]
 [   nan   0.   110.93 108.76]
 [   nan    nan   0.   110.93]
 [   nan    nan    nan   0.  ]]",0.2,0.1,"[5, 2, 1]","[3, 8, 2.0]"
22,"sim_T0.20s_d0.1_s[3.0,8.0,2.0]_m[5.0,2.0,1.0]",ECKART,109.884,107.33,0.0002,"[[  0.   110.93 106.61 106.61]
 [   nan   0.   106.61 106.61]
 [   nan    nan   0.   106.61]
 [   nan    nan    nan   0.  ]]",0.2,0.1,"[5, 2, 1]","[3, 8, 2.0]"
23,"sim_T0.20s_d0.1_s[3.0,8.0,2.0]_m[5.0,2.0,1.0]",HT,109.884,108.647,5e-05,"[[  0.   110.93 108.76 108.04]
 [   nan   0.   110.93 106.61]
 [   nan    nan   0.   106.61]
 [   nan    nan    nan   0.  ]]",0.2,0.1,"[5, 2, 1]","[3, 8, 2.0]"
24,"sim_T0.20s_d0.1_s[3.0,8.0,2.5]_m[5.0,2.0,1.0]",Classic,109.581,108.05,7e-05,"[[  0.   110.93 106.61 106.61]
 [   nan   0.   110.93 106.61]
 [   nan    nan   0.   106.61]
 [   nan    nan    nan   0.  ]]",0.2,0.1,"[5, 2, 1]","[3, 8, 2.5]"
25,"sim_T0.20s_d0.1_s[3.0,8.0,2.5]_m[5.0,2.0,1.0]",ROTH,109.581,109.725,0.0,"[[  0.   110.93 108.76 108.04]
 [   nan   0.   110.93 108.76]
 [   nan    nan   0.   110.93]
 [   nan    nan    nan   0.  ]]",0.2,0.1,"[5, 2, 1]","[3, 8, 2.5]"
26,"sim_T0.20s_d0.1_s[3.0,8.0,2.5]_m[5.0,2.0,1.0]",PHAT,109.581,109.725,0.0,"[[  0.   110.93 108.76 108.04]
 [   nan   0.   110.93 108.76]
 [   nan    nan   0.   110.93]
 [   nan    nan    nan   0.  ]]",0.2,0.1,"[5, 2, 1]","[3, 8, 2.5]"
27,"sim_T0.20s_d0.1_s[3.0,8.0,2.5]_m[5.0,2.0,1.0]",SCOT,109.581,109.725,0.0,"[[  0.   110.93 108.76 108.04]
 [   nan   0.   110.93 108.76]
 [   nan    nan   0.   110.93]
 [   nan    nan    nan   0.  ]]",0.2,0.1,"[5, 2, 1]","[3, 8, 2.5]"
28,"sim_T0.20s_d0.1_s[3.0,8.0,2.5]_m[5.0,2.0,1.0]",ECKART,109.581,107.33,0.00016,"[[  0.   110.93 106.61 106.61]
 [   nan   0.   106.61 106.61]
 [   nan    nan   0.   106.61]
 [   nan    nan    nan   0.  ]]",0.2,0.1,"[5, 2, 1]","[3, 8, 2.5]"
29,"sim_T0.20s_d0.1_s[3.0,8.0,2.5]_m[5.0,2.0,1.0]",HT,109.581,108.647,3e-05,"[[  0.   110.93 108.76 108.04]
 [   nan   0.   110.93 106.61]
 [   nan    nan   0.   106.61]
 [   nan    nan    nan   0.  ]]",0.2,0.1,"[5, 2, 1]","[3, 8, 2.5]"
30,"sim_T0.20s_d0.1_s[6.0,1.0,0.5]_m[5.0,2.0,1.0]",Classic,54.415,49.767,0.00067,"[[ 0.   55.13 49.97 46.31]
 [  nan  0.   49.97 47.25]
 [  nan   nan  0.   49.97]
 [  nan   nan   nan  0.  ]]",0.2,0.1,"[5, 2, 1]","[6, 1, 0.5]"
31,"sim_T0.20s_d0.1_s[6.0,1.0,0.5]_m[5.0,2.0,1.0]",ROTH,54.415,48.453,0.0011,"[[ 0.   49.97 47.25 46.31]
 [  nan  0.   49.97 47.25]
 [  nan   nan  0.   49.97]
 [  nan   nan   nan  0.  ]]",0.2,0.1,"[5, 2, 1]","[6, 1, 0.5]"
32,"sim_T0.20s_d0.1_s[6.0,1.0,0.5]_m[5.0,2.0,1.0]",PHAT,54.415,48.453,0.0011,"[[ 0.   49.97 47.25 46.31]
 [  nan  0.   49.97 47.25]
 [  nan   nan  0.   49.97]
 [  nan   nan   nan  0.  ]]",0.2,0.1,"[5, 2, 1]","[6, 1, 0.5]"
33,"sim_T0.20s_d0.1_s[6.0,1.0,0.5]_m[5.0,2.0,1.0]",SCOT,54.415,48.453,0.0011,"[[ 0.   49.97 47.25 46.31]
 [  nan  0.   49.97 47.25]
 [  nan   nan  0.   49.97]
 [  nan   nan   nan  0.  ]]",0.2,0.1,"[5, 2, 1]","[6, 1, 0.5]"
34,"sim_T0.20s_d0.1_s[6.0,1.0,0.5]_m[5.0,2.0,1.0]",ECKART,54.415,53.72,1e-05,"[[ 0.   55.13 52.6  51.73]
 [  nan  0.   55.13 52.6 ]
 [  nan   nan  0.   55.13]
 [  nan   nan   nan  0.  ]]",0.2,0.1,"[5, 2, 1]","[6, 1, 0.5]"
35,"sim_T0.20s_d0.1_s[6.0,1.0,0.5]_m[5.0,2.0,1.0]",HT,54.415,48.453,0.0011,"[[ 0.   49.97 47.25 46.31]
 [  nan  0.   49.97 47.25]
 [  nan   nan  0.   49.97]
 [  nan   nan   nan  0.  ]]",0.2,0.1,"[5, 2, 1]","[6, 1, 0.5]"
36,"sim_T0.20s_d0.1_s[6.0,1.0,1.0]_m[5.0,2.0,1.0]",Classic,51.34,46.727,0.00066,"[[ 0.   49.97 47.25 44.39]
 [  nan  0.   49.97 44.39]
 [  nan   nan  0.   44.39]
 [  nan   nan   nan  0.  ]]",0.2,0.1,"[5, 2, 1]","[6, 1, 1.0]"
37,"sim_T0.20s_d0.1_s[6.0,1.0,1.0]_m[5.0,2.0,1.0]",ROTH,51.34,44.988,0.00125,"[[ 0.   49.97 44.39 42.4 ]
 [  nan  0.   44.39 44.39]
 [  nan   nan  0.   44.39]
 [  nan   nan   nan  0.  ]]",0.2,0.1,"[5, 2, 1]","[6, 1, 1.0]"
38,"sim_T0.20s_d0.1_s[6.0,1.0,1.0]_m[5.0,2.0,1.0]",PHAT,51.34,44.988,0.00125,"[[ 0.   49.97 44.39 42.4 ]
 [  nan  0.   44.39 44.39]
 [  nan   nan  0.   44.39]
 [  nan   nan   nan  0.  ]]",0.2,0.1,"[5, 2, 1]","[6, 1, 1.0]"
39,"sim_T0.20s_d0.1_s[6.0,1.0,1.0]_m[5.0,2.0,1.0]",SCOT,51.34,44.988,0.00125,"[[ 0.   49.97 44.39 42.4 ]
 [  nan  0.   44.39 44.39]
 [  nan   nan  0.   44.39]
 [  nan   nan   nan  0.  ]]",0.2,0.1,"[5, 2, 1]","[6, 1, 1.0]"
40,"sim_T0.20s_d0.1_s[6.0,1.0,1.0]_m[5.0,2.0,1.0]",ECKART,51.34,51.39,0.0,"[[ 0.   55.13 49.97 48.17]
 [  nan  0.   55.13 49.97]
 [  nan   nan  0.   49.97]
 [  nan   nan   nan  0.  ]]",0.2,0.1,"[5, 2, 1]","[6, 1, 1.0]"
41,"sim_T0.20s_d0.1_s[6.0,1.0,1.0]_m[5.0,2.0,1.0]",HT,51.34,44.988,0.00125,"[[ 0.   49.97 44.39 42.4 ]
 [  nan  0.   44.39 44.39]
 [  nan   nan  0.   44.39]
 [  nan   nan   nan  0.  ]]",0.2,0.1,"[5, 2, 1]","[6, 1, 1.0]"
42,"sim_T0.20s_d0.1_s[6.0,1.0,1.5]_m[5.0,2.0,1.0]",Classic,54.415,49.767,0.00067,"[[ 0.   55.13 49.97 46.31]
 [  nan  0.   49.97 47.25]
 [  nan   nan  0.   49.97]
 [  nan   nan   nan  0.  ]]",0.2,0.1,"[5, 2, 1]","[6, 1, 1.5]"
43,"sim_T0.20s_d0.1_s[6.0,1.0,1.5]_m[5.0,2.0,1.0]",ROTH,54.415,48.453,0.0011,"[[ 0.   49.97 47.25 46.31]
 [  nan  0.   49.97 47.25]
 [  nan   nan  0.   49.97]
 [  nan   nan   nan  0.  ]]",0.2,0.1,"[5, 2, 1]","[6, 1, 1.5]"
44,"sim_T0.20s_d0.1_s[6.0,1.0,1.5]_m[5.0,2.0,1.0]",PHAT,54.415,48.453,0.0011,"[[ 0.   49.97 47.25 46.31]
 [  nan  0.   49.97 47.25]
 [  nan   nan  0.   49.97]
 [  nan   nan   nan  0.  ]]",0.2,0.1,"[5, 2, 1]","[6, 1, 1.5]"
45,"sim_T0.20s_d0.1_s[6.0,1.0,1.5]_m[5.0,2.0,1.0]",SCOT,54.415,48.453,0.0011,"[[ 0.   49.97 47.25 46.31]
 [  nan  0.   49.97 47.25]
 [  nan   nan  0.   49.97]
 [  nan   nan   nan  0.  ]]",0.2,0.1,"[5, 2, 1]","[6, 1, 1.5]"
46,"sim_T0.20s_d0.1_s[6.0,1.0,1.5]_m[5.0,2.0,1.0]",ECKART,54.415,54.952,1e-05,"[[ 0.   59.99 55.13 51.73]
 [  nan  0.   55.13 52.6 ]
 [  nan   nan  0.   55.13]
 [  nan   nan   nan  0.  ]]",0.2,0.1,"[5, 2, 1]","[6, 1, 1.5]"
47,"sim_T0.20s_d0.1_s[6.0,1.0,1.5]_m[5.0,2.0,1.0]",HT,54.415,48.453,0.0011,"[[ 0.   49.97 47.25 46.31]
 [  nan  0.   49.97 47.25]
 [  nan   nan  0.   49.97]
 [  nan   nan   nan  0.  ]]",0.2,0.1,"[5, 2, 1]","[6, 1, 1.5]"
48,"sim_T0.20s_d0.1_s[6.0,1.0,2.0]_m[5.0,2.0,1.0]",Classic,60.504,57.69,0.00024,"[[ 0.   59.99 57.59 53.45]
 [  nan  0.   59.99 55.13]
 [  nan   nan  0.   59.99]
 [  nan   nan   nan  0.  ]]",0.2,0.1,"[5, 2, 1]","[6, 1, 2.0]"
49,"sim_T0.20s_d0.1_s[6.0,1.0,2.0]_m[5.0,2.0,1.0]",ROTH,60.504,55.238,0.00086,"[[ 0.   59.99 55.13 53.45]
 [  nan  0.   55.13 52.6 ]
 [  nan   nan  0.   55.13]
 [  nan   nan   nan  0.  ]]",0.2,0.1,"[5, 2, 1]","[6, 1, 2.0]"
50,"sim_T0.20s_d0.1_s[6.0,1.0,2.0]_m[5.0,2.0,1.0]",PHAT,60.504,55.238,0.00086,"[[ 0.   59.99 55.13 53.45]
 [  nan  0.   55.13 52.6 ]
 [  nan   nan  0.   55.13]
 [  nan   nan   nan  0.  ]]",0.2,0.1,"[5, 2, 1]","[6, 1, 2.0]"
51,"sim_T0.20s_d0.1_s[6.0,1.0,2.0]_m[5.0,2.0,1.0]",SCOT,60.504,55.238,0.00086,"[[ 0.   59.99 55.13 53.45]
 [  nan  0.   55.13 52.6 ]
 [  nan   nan  0.   55.13]
 [  nan   nan   nan  0.  ]]",0.2,0.1,"[5, 2, 1]","[6, 1, 2.0]"
52,"sim_T0.20s_d0.1_s[6.0,1.0,2.0]_m[5.0,2.0,1.0]",ECKART,60.504,64.718,0.00055,"[[ 0.   69.07 64.61 63.09]
 [  nan  0.   64.61 62.32]
 [  nan   nan  0.   64.61]
 [  nan   nan   nan  0.  ]]",0.2,0.1,"[5, 2, 1]","[6, 1, 2.0]"
53,"sim_T0.20s_d0.1_s[6.0,1.0,2.0]_m[5.0,2.0,1.0]",HT,60.504,55.238,0.00086,"[[ 0.   59.99 55.13 53.45]
 [  nan  0.   55.13 52.6 ]
 [  nan   nan  0.   55.13]
 [  nan   nan   nan  0.  ]]",0.2,0.1,"[5, 2, 1]","[6, 1, 2.0]"
54,"sim_T0.20s_d0.1_s[6.0,1.0,2.5]_m[5.0,2.0,1.0]",Classic,66.07,61.918,0.00053,"[[ 0.   64.61 62.32 59.99]
 [  nan  0.   64.61 59.99]
 [  nan   nan  0.   59.99]
 [  nan   nan   nan  0.  ]]",0.2,0.1,"[5, 2, 1]","[6, 1, 2.5]"
55,"sim_T0.20s_d0.1_s[6.0,1.0,2.5]_m[5.0,2.0,1.0]",ROTH,66.07,61.53,0.00064,"[[ 0.   64.61 59.99 59.99]
 [  nan  0.   64.61 59.99]
 [  nan   nan  0.   59.99]
 [  nan   nan   nan  0.  ]]",0.2,0.1,"[5, 2, 1]","[6, 1, 2.5]"
56,"sim_T0.20s_d0.1_s[6.0,1.0,2.5]_m[5.0,2.0,1.0]",PHAT,66.07,61.53,0.00064,"[[ 0.   64.61 59.99 59.99]
 [  nan  0.   64.61 59.99]
 [  nan   nan  0.   59.99]
 [  nan   nan   nan  0.  ]]",0.2,0.1,"[5, 2, 1]","[6, 1, 2.5]"
57,"sim_T0.20s_d0.1_s[6.0,1.0,2.5]_m[5.0,2.0,1.0]",SCOT,66.07,61.53,0.00064,"[[ 0.   64.61 59.99 59.99]
 [  nan  0.   64.61 59.99]
 [  nan   nan  0.   59.99]
 [  nan   nan   nan  0.  ]]",0.2,0.1,"[5, 2, 1]","[6, 1, 2.5]"
58,"sim_T0.20s_d0.1_s[6.0,1.0,2.5]_m[5.0,2.0,1.0]",ECKART,66.07,66.218,0.0,"[[ 0.   69.07 66.86 63.09]
 [  nan  0.   69.07 64.61]
 [  nan   nan  0.   64.61]
 [  nan   nan   nan  0.  ]]",0.2,0.1,"[5, 2, 1]","[6, 1, 2.5]"
59,"sim_T0.20s_d0.1_s[6.0,1.0,2.5]_m[5.0,2.0,1.0]",HT,66.07,61.53,0.00064,"[[ 0.   64.61 59.99 59.99]
 [  nan  0.   64.61 59.99]
 [  nan   nan  0.   59.99]
 [  nan   nan   nan  0.  ]]",0.2,0.1,"[5, 2, 1]","[6, 1, 2.5]"
60,"sim_T0.20s_d0.1_s[2.0,5.0,0.5]_m[5.0,2.0,1.0]",Classic,136.45600000000002,135.29,4e-05,"[[  0.   135.61 135.61 133.69]
 [   nan   0.   135.61 135.61]
 [   nan    nan   0.   135.61]
 [   nan    nan    nan   0.  ]]",0.2,0.1,"[5, 2, 1]","[2, 5, 0.5]"
61,"sim_T0.20s_d0.1_s[2.0,5.0,0.5]_m[5.0,2.0,1.0]",ROTH,136.45600000000002,137.68,5e-05,"[[  0.   141.82 135.61 135.61]
 [   nan   0.   141.82 135.61]
 [   nan    nan   0.   135.61]
 [   nan    nan    nan   0.  ]]",0.2,0.1,"[5, 2, 1]","[2, 5, 0.5]"
62,"sim_T0.20s_d0.1_s[2.0,5.0,0.5]_m[5.0,2.0,1.0]",PHAT,136.45600000000002,137.68,5e-05,"[[  0.   141.82 135.61 135.61]
 [   nan   0.   141.82 135.61]
 [   nan    nan   0.   135.61]
 [   nan    nan    nan   0.  ]]",0.2,0.1,"[5, 2, 1]","[2, 5, 0.5]"
63,"sim_T0.20s_d0.1_s[2.0,5.0,0.5]_m[5.0,2.0,1.0]",SCOT,136.45600000000002,137.68,5e-05,"[[  0.   141.82 135.61 135.61]
 [   nan   0.   141.82 135.61]
 [   nan    nan   0.   135.61]
 [   nan    nan    nan   0.  ]]",0.2,0.1,"[5, 2, 1]","[2, 5, 0.5]"
64,"sim_T0.20s_d0.1_s[2.0,5.0,0.5]_m[5.0,2.0,1.0]",ECKART,136.45600000000002,128.86,0.00178,"[[  0.   130.03 127.4  128.27]
 [   nan   0.   130.03 127.4 ]
 [   nan    nan   0.   130.03]
 [   nan    nan    nan   0.  ]]",0.2,0.1,"[5, 2, 1]","[2, 5, 0.5]"
65,"sim_T0.20s_d0.1_s[2.0,5.0,0.5]_m[5.0,2.0,1.0]",HT,136.45600000000002,136.325,0.0,"[[  0.   141.82 135.61 133.69]
 [   nan   0.   135.61 135.61]
 [   nan    nan   0.   135.61]
 [   nan    nan    nan   0.  ]]",0.2,0.1,"[5, 2, 1]","[2, 5, 0.5]"
66,"sim_T0.20s_d0.1_s[2.0,5.0,1.0]_m[5.0,2.0,1.0]",Classic,136.848,135.29,7e-05,"[[  0.   135.61 135.61 133.69]
 [   nan   0.   135.61 135.61]
 [   nan    nan   0.   135.61]
 [   nan    nan    nan   0.  ]]",0.2,0.1,"[5, 2, 1]","[2, 5, 1.0]"
67,"sim_T0.20s_d0.1_s[2.0,5.0,1.0]_m[5.0,2.0,1.0]",ROTH,136.848,137.68,2e-05,"[[  0.   141.82 135.61 135.61]
 [   nan   0.   141.82 135.61]
 [   nan    nan   0.   135.61]
 [   nan    nan    nan   0.  ]]",0.2,0.1,"[5, 2, 1]","[2, 5, 1.0]"
68,"sim_T0.20s_d0.1_s[2.0,5.0,1.0]_m[5.0,2.0,1.0]",PHAT,136.848,137.68,2e-05,"[[  0.   141.82 135.61 135.61]
 [   nan   0.   141.82 135.61]
 [   nan    nan   0.   135.61]
 [   nan    nan    nan   0.  ]]",0.2,0.1,"[5, 2, 1]","[2, 5, 1.0]"
69,"sim_T0.20s_d0.1_s[2.0,5.0,1.0]_m[5.0,2.0,1.0]",SCOT,136.848,137.68,2e-05,"[[  0.   141.82 135.61 135.61]
 [   nan   0.   141.82 135.61]
 [   nan    nan   0.   135.61]
 [   nan    nan    nan   0.  ]]",0.2,0.1,"[5, 2, 1]","[2, 5, 1.0]"
70,"sim_T0.20s_d0.1_s[2.0,5.0,1.0]_m[5.0,2.0,1.0]",ECKART,136.848,128.573,0.00211,"[[  0.   130.03 127.4  126.55]
 [   nan   0.   130.03 127.4 ]
 [   nan    nan   0.   130.03]
 [   nan    nan    nan   0.  ]]",0.2,0.1,"[5, 2, 1]","[2, 5, 1.0]"
71,"sim_T0.20s_d0.1_s[2.0,5.0,1.0]_m[5.0,2.0,1.0]",HT,136.848,136.645,0.0,"[[  0.   141.82 135.61 135.61]
 [   nan   0.   135.61 135.61]
 [   nan    nan   0.   135.61]
 [   nan    nan    nan   0.  ]]",0.2,0.1,"[5, 2, 1]","[2, 5, 1.0]"
72,"sim_T0.20s_d0.1_s[2.0,5.0,1.5]_m[5.0,2.0,1.0]",Classic,136.45600000000002,134.813,8e-05,"[[  0.   135.61 135.61 133.69]
 [   nan   0.   135.61 132.75]
 [   nan    nan   0.   135.61]
 [   nan    nan    nan   0.  ]]",0.2,0.1,"[5, 2, 1]","[2, 5, 1.5]"
73,"sim_T0.20s_d0.1_s[2.0,5.0,1.5]_m[5.0,2.0,1.0]",ROTH,136.45600000000002,137.68,5e-05,"[[  0.   141.82 135.61 135.61]
 [   nan   0.   141.82 135.61]
 [   nan    nan   0.   135.61]
 [   nan    nan    nan   0.  ]]",0.2,0.1,"[5, 2, 1]","[2, 5, 1.5]"
74,"sim_T0.20s_d0.1_s[2.0,5.0,1.5]_m[5.0,2.0,1.0]",PHAT,136.45600000000002,137.68,5e-05,"[[  0.   141.82 135.61 135.61]
 [   nan   0.   141.82 135.61]
 [   nan    nan   0.   135.61]
 [   nan    nan    nan   0.  ]]",0.2,0.1,"[5, 2, 1]","[2, 5, 1.5]"
75,"sim_T0.20s_d0.1_s[2.0,5.0,1.5]_m[5.0,2.0,1.0]",SCOT,136.45600000000002,137.68,5e-05,"[[  0.   141.82 135.61 135.61]
 [   nan   0.   141.82 135.61]
 [   nan    nan   0.   135.61]
 [   nan    nan    nan   0.  ]]",0.2,0.1,"[5, 2, 1]","[2, 5, 1.5]"
76,"sim_T0.20s_d0.1_s[2.0,5.0,1.5]_m[5.0,2.0,1.0]",ECKART,136.45600000000002,124.185,0.00465,"[[  0.   124.87 122.41 123.22]
 [   nan   0.   124.87 124.87]
 [   nan    nan   0.   124.87]
 [   nan    nan    nan   0.  ]]",0.2,0.1,"[5, 2, 1]","[2, 5, 1.5]"
77,"sim_T0.20s_d0.1_s[2.0,5.0,1.5]_m[5.0,2.0,1.0]",HT,136.45600000000002,136.645,0.0,"[[  0.   141.82 135.61 135.61]
 [   nan   0.   135.61 135.61]
 [   nan    nan   0.   135.61]
 [   nan    nan    nan   0.  ]]",0.2,0.1,"[5, 2, 1]","[2, 5, 1.5]"
78,"sim_T0.20s_d0.1_s[2.0,5.0,2.0]_m[5.0,2.0,1.0]",Classic,135.34,131.597,0.00043,"[[  0.   135.61 130.03 128.27]
 [   nan   0.   135.61 130.03]
 [   nan    nan   0.   130.03]
 [   nan    nan    nan   0.  ]]",0.2,0.1,"[5, 2, 1]","[2, 5, 2.0]"
79,"sim_T0.20s_d0.1_s[2.0,5.0,2.0]_m[5.0,2.0,1.0]",ROTH,135.34,143.723,0.00217,"[[  0.   141.82 135.61 133.69]
 [   nan   0.   135.61 180.  ]
 [   nan    nan   0.   135.61]
 [   nan    nan    nan   0.  ]]",0.2,0.1,"[5, 2, 1]","[2, 5, 2.0]"
80,"sim_T0.20s_d0.1_s[2.0,5.0,2.0]_m[5.0,2.0,1.0]",PHAT,135.34,143.723,0.00217,"[[  0.   141.82 135.61 133.69]
 [   nan   0.   135.61 180.  ]
 [   nan    nan   0.   135.61]
 [   nan    nan    nan   0.  ]]",0.2,0.1,"[5, 2, 1]","[2, 5, 2.0]"
